Iteration	Posterior	Likelihood	Prior	age_extant	branch_rates	diversification	extinction_rate	fossil_samp_rate	num_samp_anc	origin_time	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	turnover
496000	-607.3641	-507.0685	-100.2957	24.84739	0.05007719	0.1105272	0.02534905	0.04867762	5	28.40047	0.1358763	17.4882	12.4838	10.9594	7.51869	21.5137	0.1865598
496500	-618.58	-503.5079	-115.0721	25.01351	0.03197099	0.1783545	0.007252256	0.03182792	4	28.87568	0.1856067	16.4299	6.63214	6.60723	10.778	19.9811	0.03907324
497000	-614.3332	-504.2547	-110.0784	26.06438	0.02868321	0.08724911	0.07826814	0.02094355	3	26.10006	0.1655172	16.1712	8.94976	10.193	9.94631	21.4427	0.47287
497500	-618.5846	-510.268	-108.3166	27.63761	0.04468177	0.1110799	0.08896466	0.02567581	4	28.15553	0.2000446	17.1662	8.1056	7.6876	7.80885	14.3833	0.4447242
498000	-614.2302	-509.3411	-104.8892	25.62616	0.0415812	0.04112288	0.07913131	0.02057719	5	28.42142	0.1202542	19.6398	5.57493	5.36239	7.4123	16.2841	0.6580337
498500	-606.1422	-506.3687	-99.7735	23.79015	0.04235356	0.1314461	0.006306337	0.0412147	5	26.01695	0.1377524	16.1832	9.38122	6.14503	9.02233	14.8047	0.04578024
499000	-615.7632	-510.3582	-105.405	25.21088	0.04365641	0.1220447	0.05806733	0.049878	5	29.24442	0.180112	17.043	8.29888	6.11092	9.19428	22.0899	0.3223957
499500	-614.5508	-506.6427	-107.9081	25.81123	0.04642847	0.07576279	0.008385162	0.02830501	4	28.02455	0.08414795	16.7192	7.10007	6.37589	8.46797	13.2055	0.09964785
500000	-616.9042	-512.6462	-104.258	27.69822	0.03894786	0.09710486	0.001345678	0.03157327	5	27.7279	0.09845054	17.1495	10.5852	6.54557	7.68506	20.17	0.01366857
500500	-614.4708	-509.4953	-104.9756	26.18047	0.03526094	0.07085042	0.01718186	0.06078139	5	26.42303	0.08803228	17.9857	14.2896	8.77935	7.50167	14.7843	0.1951768
501000	-620.1741	-506.8262	-113.3479	22.18995	0.03982491	0.1018995	0.01972924	0.06436211	3	28.44761	0.1216287	19.4331	8.23593	12.1351	7.85059	16.5251	0.1622087
501500	-606.0628	-501.3247	-104.7381	23.70104	0.04755436	0.1560489	0.05919616	0.03122813	4	26.81152	0.2152451	18.0062	8.31699	8.39609	8.0683	15.3731	0.2750175
502000	-614.3452	-502.7247	-111.6204	25.25576	0.03472988	0.01230471	0.2540453	0.02967896	3	27.58243	0.26635	16.5721	9.19099	9.90212	7.91533	22.3165	0.9538025
502500	-610.1122	-499.8759	-110.2363	29.00367	0.03357507	0.09014968	0.08348436	0.03124078	4	29.90619	0.173634	16.9314	8.90656	11.1261	10.0223	22.7436	0.4808064
503000	-617.7447	-504.0013	-113.7434	27.35856	0.02961302	0.07557243	0.08535066	0.02385455	3	29.10553	0.1609231	19.3231	9.36024	15.7012	7.51258	17.9341	0.5303817
503500	-614.4764	-507.309	-107.1674	24.70811	0.03896934	0.06528373	0.05207292	0.0459037	4	26.53387	0.1173566	20.0302	11.1499	13.2382	7.28543	16.0555	0.4437151
504000	-617.1986	-506.1824	-111.0163	21.63669	0.03960934	0.07861358	0.06685928	0.0534993	3	29.12514	0.1454729	18.7376	11.1646	10.1964	11.5576	12.9849	0.4595997
504500	-612.8302	-505.2251	-107.6051	22.48196	0.04415336	0.1036016	0.06638861	0.07560058	3	23.58723	0.1699903	16.525	13.8745	13.4691	8.64053	15.4249	0.3905436
505000	-609.6006	-503.4865	-106.114	23.8892	0.05233037	0.07582704	0.07720115	0.03435761	3	25.34344	0.1530282	18.2862	8.37809	7.09025	8.95545	20.5403	0.5044897
505500	-612.0582	-503.1839	-108.8743	23.93583	0.05366006	0.1356438	0.1267204	0.02132147	3	24.62885	0.2623641	18.5818	13.8206	13.8893	9.23519	11.9445	0.4829943
506000	-609.0504	-504.6914	-104.359	22.8027	0.0396839	0.111177	0.04839633	0.03605522	4	23.0667	0.1595733	17.0051	15.1983	15.1378	7.70165	17.8152	0.3032858
506500	-609.6654	-499.8675	-109.7979	26.59453	0.034191	0.1005737	0.03149246	0.01142838	4	27.77821	0.1320662	17.6641	7.09264	6.54909	8.89795	16.0411	0.2384597
507000	-615.5737	-498.7067	-116.867	26.83224	0.02714096	0.04455067	0.03446944	0.02278467	3	29.00614	0.07902011	18.8274	11.7876	9.0432	10.3118	12.0817	0.4362109
507500	-608.8315	-498.5494	-110.2822	25.84395	0.03392145	0.09175237	0.01983208	0.05872355	4	29.63194	0.1115844	18.1219	12.1167	8.17116	11.3128	19.9613	0.1777316
508000	-614.7701	-504.0577	-110.7124	24.957	0.03293043	0.08163245	0.0884945	0.01923715	3	27.76245	0.1701269	18.0526	11.395	10.8091	9.99525	22.9471	0.5201674
508500	-612.0063	-505.6898	-106.3165	22.88034	0.03784133	0.08792602	0.02099452	0.02599866	4	27.73283	0.1089205	16.2842	14.1593	14.5326	9.94616	12.3913	0.1927508
509000	-609.9888	-500.2026	-109.7862	26.98805	0.04786917	0.1615491	0.06718402	0.02074021	3	28.2048	0.2287331	16.0167	7.66429	8.85401	9.21044	13.5149	0.2937223
509500	-616.8006	-504.0851	-112.7155	26.27725	0.03561648	0.1011897	0.1356503	0.02804965	3	28.44322	0.23684	16.1658	14.9137	14.5742	7.49524	14.7324	0.5727508
510000	-615.8242	-509.3135	-106.5107	22.5216	0.04765091	0.1335761	0.1053312	0.0484359	4	28.29379	0.2389073	20.1565	9.27459	10.1875	9.76613	16.2156	0.4408874
510500	-612.9229	-506.0886	-106.8343	26.63991	0.04094376	0.08001721	0.08652467	0.04201842	4	28.13872	0.1665419	20.1316	14.7411	10.9202	8.59976	16.0043	0.519537
511000	-612.2805	-505.6767	-106.6037	24.79628	0.04600542	0.09046075	0.07765846	0.03723433	4	28.98819	0.1681192	17.7233	7.89329	7.11884	7.71026	14.3025	0.461925
511500	-606.3674	-498.3418	-108.0256	24.9152	0.04645558	0.1185613	0.04813611	0.02576971	3	28.74188	0.1666974	16.4188	8.57072	7.83968	7.89333	19.7371	0.2887634
512000	-610.2196	-504.7693	-105.4503	26.00157	0.04753805	0.16478	0.02118484	0.04439693	4	26.3044	0.1859648	16.4511	6.33401	7.56493	8.58285	22.7196	0.1139185
512500	-613.4026	-505.9527	-107.4499	25.05511	0.04792249	0.07793747	0.07599636	0.02425992	3	28.19528	0.1539338	20.0535	11.6375	12.3526	8.10352	18.4944	0.493695
513000	-618.402	-510.5185	-107.8835	18.63294	0.05455162	0.09319066	0.2058525	0.03570121	3	24.22987	0.2990432	17.4031	7.26919	7.31499	9.75453	13.0625	0.6883706
513500	-608.2154	-502.4996	-105.7158	24.9116	0.0418681	0.08793668	0.05576073	0.03535241	4	28.45631	0.1436974	16.4591	10.6306	10.1581	11.3179	20.9272	0.3880427
514000	-617.1752	-501.821	-115.3543	26.80728	0.02988372	0.03992712	0.1417688	0.01155387	3	29.06999	0.1816959	16.1854	8.42162	6.74575	10.6162	13.5119	0.7802531
514500	-609.3547	-502.5571	-106.7976	23.53654	0.05419471	0.1205735	0.1195771	0.03188318	4	29.12358	0.2401506	16.3659	12.2116	12.0028	8.26792	20.0878	0.4979255
515000	-617.1428	-505.4293	-111.7135	26.13704	0.04094704	0.1029832	0.08147176	0.01586579	4	28.82245	0.1844549	20.1155	6.80919	10.2479	10.3217	19.9243	0.4416893
515500	-609.079	-501.6977	-107.3813	27.57886	0.04249309	0.1349865	0.06902307	0.02549706	3	27.89626	0.2040096	17.7426	12.3655	11.8423	8.15843	17.9415	0.3383326
516000	-621.1972	-515.0172	-106.18	22.77248	0.04708837	0.06582407	0.1463477	0.04083128	4	25.83506	0.2121718	20.4034	13.8466	14.0385	7.83711	12.3615	0.6897604
516500	-621.4952	-508.0107	-113.4845	26.20668	0.04192259	0.037113	0.1963224	0.02226374	2	26.48494	0.2334354	16.8078	15.9384	12.276	8.35659	14.3107	0.8410138
517000	-612.8408	-502.3443	-110.4965	21.9115	0.04387717	0.0342932	0.1973113	0.01887063	2	28.98693	0.2316045	16.7736	14.5324	12.1751	8.32688	18.2744	0.8519321
517500	-607.744	-501.0238	-106.7203	24.36224	0.03353351	0.07309818	0.1084525	0.03440496	4	29.28313	0.1815507	16.7534	13.7619	15.3707	8.86359	15.1953	0.5973677
518000	-613.3458	-509.6295	-103.7163	23.34039	0.03887359	0.100749	0.03897646	0.04976406	4	25.52316	0.1397255	17.2741	15.0792	15.5006	8.81573	21.3611	0.2789502
518500	-606.3945	-501.6602	-104.7343	24.46264	0.04609749	0.1084472	0.04467	0.02028413	4	24.95051	0.1531172	17.6826	11.0429	10.1576	8.20258	14.59	0.2917374
519000	-604.8728	-498.9386	-105.9341	25.13352	0.050262	0.1100458	0.04261581	0.02405454	4	27.8037	0.1526616	16.557	6.2601	5.40931	7.64986	18.6929	0.2791521
519500	-607.8583	-500.7797	-107.0786	25.89982	0.04572389	0.03952774	0.1245157	0.01739688	4	26.30762	0.1640435	17.3402	8.0576	8.7669	8.79406	18.2312	0.7590411
520000	-612.6086	-506.5855	-106.023	18.25073	0.05263958	0.2301565	0.03739073	0.04052919	4	29.91157	0.2675472	20.1756	8.71703	8.82606	9.075	13.4818	0.1397538
520500	-622.7688	-513.8874	-108.8814	21.65566	0.03522112	0.04180281	0.1406333	0.02210076	4	22.55987	0.1824361	19.9859	10.2598	11.1537	10.635	15.7652	0.7708633
521000	-616.5492	-507.8022	-108.747	27.22326	0.036413	0.08166332	0.1270798	0.02261252	3	27.71061	0.2087431	17.7885	13.5356	13.7123	11.4832	18.3101	0.6087855
521500	-608.0017	-503.32	-104.6817	24.0141	0.03934083	0.1142391	0.0907639	0.04236348	4	24.05714	0.205003	20.376	12.128	12.5153	10.7345	11.6777	0.4427443
522000	-616.3793	-502.0645	-114.3147	26.22053	0.03457062	0.0649631	0.06657231	0.01193036	3	29.56604	0.1315354	16.0756	8.04442	10.6745	9.35074	22.1289	0.506117
522500	-611.2708	-501.3818	-109.889	22.75354	0.04590721	0.2088726	0.03071181	0.03822925	4	24.62977	0.2395845	17.5425	8.91171	8.37122	11.6124	13.2758	0.1281878
523000	-614.6105	-506.8482	-107.7623	26.03499	0.04142972	0.05148274	0.1508686	0.03964514	4	27.5447	0.2023513	16.7689	7.50664	8.33106	10.9039	16.1585	0.7455774
523500	-607.5264	-509.4816	-98.04482	17.62176	0.0630122	0.303815	0.04467537	0.071256	5	21.36542	0.3484904	16.235	12.4613	12.3312	7.65649	13.1886	0.1281969
524000	-620.7366	-505.0009	-115.7357	26.68214	0.03725234	0.1556305	0.04092404	0.01826611	3	28.50547	0.1965546	17.6419	7.3635	10.6363	9.41779	21.3261	0.208207
524500	-620.966	-518.6967	-102.2693	20.3461	0.04356507	0.1097897	0.006589359	0.1042983	5	23.79812	0.1163791	18.2677	12.536	13.8337	7.6532	12.0361	0.05661979
525000	-610.3975	-502.0979	-108.2996	26.6595	0.0406602	0.07819375	0.03325922	0.01775733	4	29.17076	0.111453	18.3089	10.0327	9.56134	10.8459	22.5613	0.2984148
525500	-623.2712	-516.463	-106.8083	24.9255	0.03258035	0.1164163	0.04363411	0.02107997	5	25.94012	0.1600505	19.6853	9.3411	9.92145	8.87664	15.5043	0.2726272
526000	-615.1279	-507.9335	-107.1944	25.43433	0.04341718	0.06773864	0.08625511	0.02226791	4	29.59427	0.1539938	18.4159	7.28992	7.33357	7.83604	20.649	0.5601208
526500	-606.7062	-503.5152	-103.191	25.03003	0.04244038	0.1581376	0.02835794	0.02812945	5	29.5129	0.1864956	18.3068	5.49322	6.7862	9.06957	19.5224	0.1520569
527000	-622.889	-516.2036	-106.6854	23.13168	0.04716722	0.09298583	0.1186205	0.01689649	4	25.63412	0.2116064	16.1623	9.06298	9.11578	7.90039	20.9681	0.5605717
527500	-614.4288	-507.7449	-106.6839	28.89326	0.03919492	0.09307135	0.06330642	0.01533337	5	29.45297	0.1563778	17.4027	15.1335	6.51865	10.2389	21.1871	0.4048301
528000	-615.5958	-507.9183	-107.6775	25.17942	0.03118119	0.06753399	0.0226385	0.03110575	5	28.51438	0.09017249	18.3872	11.7327	7.63362	11.5508	14.0933	0.2510577
528500	-610.4716	-505.1606	-105.3109	25.41793	0.03087766	0.104054	0.01380594	0.04475003	5	25.66468	0.1178599	19.6847	9.44034	8.05253	10.8308	15.5878	0.1171385
529000	-618.7426	-510.3797	-108.3629	23.75119	0.04524625	0.112825	0.1087124	0.03960751	5	29.42403	0.2215374	16.6194	13.7796	9.05361	10.3308	17.562	0.4907181
529500	-605.5992	-504.6911	-100.9081	22.02474	0.03795689	0.1331777	0.00400119	0.03289171	5	22.56946	0.1371789	18.6762	7.00584	5.43078	9.56372	14.9713	0.02916768
530000	-615.4273	-505.015	-110.4123	26.39007	0.03629798	0.01229806	0.04729606	0.02264225	5	27.69245	0.05959412	19.6588	11.914	10.1161	9.87623	19.8835	0.7936363
530500	-615.0381	-508.6889	-106.3492	25.86825	0.04309814	0.1194063	0.06542253	0.01868581	4	26.31876	0.1848288	18.8695	12.1821	10.4994	7.29031	20.8444	0.3539628
531000	-611.2846	-509.3758	-101.9087	24.78908	0.04616596	0.0971617	0.00850665	0.03671638	5	26.92439	0.1056683	19.0931	10.8007	6.86864	9.7959	13.0854	0.08050329
531500	-616.9773	-510.0865	-106.8908	25.25909	0.02693665	0.08581557	0.02753252	0.01859744	5	27.09505	0.1133481	16.3735	9.68026	9.56676	10.2221	20.6019	0.2429024
532000	-604.134	-503.2023	-100.9317	26.22008	0.04722236	0.1408508	0.02226535	0.03695111	5	26.31771	0.1631162	17.538	7.60256	7.11904	8.33707	18.5189	0.1365
532500	-609.8704	-506.4993	-103.3711	24.46954	0.04871596	0.1724132	0.0006883858	0.02591254	5	29.84793	0.1731016	17.769	6.116	5.6005	7.76278	13.6198	0.003976773
533000	-616.8149	-509.8415	-106.9734	22.77887	0.04268361	0.1173195	0.05987199	0.03155764	4	26.87696	0.1771915	17.6797	8.5048	6.77288	9.15457	13.9845	0.3378942
533500	-614.3607	-510.2898	-104.0709	25.64814	0.03510748	0.1269795	0.01188082	0.0419497	5	29.91387	0.1388604	17.9339	11.8353	7.90797	9.73165	21.2148	0.08555951
534000	-611.7953	-505.8135	-105.9817	25.82073	0.03737136	0.09342014	0.08624198	0.02626102	5	28.57238	0.1796621	19.4286	8.7868	6.94618	10.9213	18.4442	0.4800232
534500	-615.4106	-512.0391	-103.3715	24.13508	0.04155368	0.07257952	0.005477075	0.04495436	5	27.39217	0.07805659	17.9092	11.4822	10.7147	9.79411	15.3423	0.070168
535000	-618.3327	-506.1919	-112.1408	27.75349	0.0270411	0.07435246	0.03529482	0.04777653	4	29.6962	0.1096473	19.064	12.7618	10.8055	10.6141	17.8888	0.3218941
535500	-623.1763	-512.3788	-110.7975	24.60301	0.02799928	0.073236	0.06819992	0.05667451	4	25.44171	0.1414359	15.9755	10.4671	12.9859	10.981	18.4833	0.4821966
536000	-616.0383	-502.1005	-113.9378	25.68689	0.03255642	0.08330376	0.05030342	0.05929466	3	26.63234	0.1336072	16.2751	8.35557	8.55134	9.86762	16.0602	0.3765024
536500	-607.1403	-502.1441	-104.9962	22.72495	0.03921131	0.1013847	0.06035057	0.06101448	4	22.90034	0.1617352	16.7869	5.59734	6.00606	10.0063	14.8777	0.3731442
537000	-612.5807	-505.4753	-107.1054	18.7246	0.04931382	0.004898572	0.232694	0.02564474	3	27.04627	0.2375926	19.4282	8.75077	9.86893	8.2573	12.2987	0.9793825
537500	-614.055	-505.199	-108.8559	24.47329	0.03787798	0.1314678	0.0751633	0.01458766	4	26.43172	0.2066311	18.8256	11.5623	13.1446	8.16879	15.0243	0.363756
538000	-611.2104	-499.05	-112.1604	26.46221	0.03618073	0.08797998	0.00124225	0.05001838	4	28.91964	0.08922223	16.5612	10.7432	15.6565	8.24235	21.4849	0.0139231
538500	-615.1152	-506.5083	-108.6069	26.32149	0.03478981	0.08424078	0.1417529	0.01468877	3	26.62934	0.2259937	18.8269	14.5388	14.5957	7.26365	13.6635	0.6272428
539000	-606.0219	-498.1612	-107.8607	28.74745	0.0365703	0.07839165	0.06996099	0.02050733	4	29.06773	0.1483526	17.2775	15.0181	14.1401	11.0307	21.7957	0.4715857
539500	-612.4519	-499.243	-113.2088	24.04046	0.03726638	0.1606603	0.07021068	0.01538512	3	26.79453	0.230871	17.3741	13.5509	13.7352	10.8971	13.307	0.3041122
540000	-606.4545	-501.0726	-105.3819	27.27817	0.04538986	0.07705607	0.02744573	0.03242134	4	28.5854	0.1045018	16.7037	14.9006	15.2207	9.08562	17.5705	0.2626341
540500	-610.9478	-504.7687	-106.1791	28.24266	0.04134083	0.1369863	0.0272083	0.03013271	4	29.6424	0.1641945	18.818	9.42534	10.678	11.1451	18.0455	0.1657077
541000	-615.8904	-512.2864	-103.604	20.87385	0.03739264	0.19874	0.01390514	0.03592747	4	23.70488	0.2126451	17.6479	11.5147	13.9059	9.34765	12.088	0.06539128
541500	-607.1053	-498.3884	-108.7169	26.62801	0.03679403	0.1349144	0.06933167	0.0713721	4	27.6701	0.204246	17.5188	14.079	13.4577	9.92589	16.1099	0.3394517
542000	-609.2331	-505.2409	-103.9922	21.76622	0.05584102	0.1168705	0.1021865	0.0556545	4	27.37359	0.219057	17.6353	14.8986	14.088	8.4494	12.4694	0.4664836
542500	-613.4691	-504.2915	-109.1776	23.57242	0.05056461	0.0550642	0.3209708	0.02374515	4	28.78239	0.376035	18.4245	12.7749	15.3814	7.66233	13.8563	0.8535663
543000	-613.2932	-506.6638	-106.6293	24.62381	0.03936909	0.1108393	0.06448917	0.02630058	4	24.91095	0.1753284	19.8109	8.24067	15.9657	7.75227	14.4621	0.3678192
543500	-616.5959	-506.2158	-110.3801	27.73821	0.04582921	0.09261236	0.09866194	0.01728959	3	28.44112	0.1912743	16.3778	15.8341	15.9421	7.74451	15.6521	0.5158139
544000	-620.1805	-509.6093	-110.5712	25.75076	0.03630263	0.1604144	0.0713421	0.02391225	4	29.51126	0.2317565	17.9209	11.1156	11.3289	10.063	12.9778	0.3078321
544500	-606.9084	-501.4511	-105.4573	24.10905	0.03866479	0.1090362	0.1305196	0.02516877	4	29.50696	0.2395558	16.0797	6.56697	7.41389	11.3568	20.7387	0.5448402
545000	-612.8279	-503.6861	-109.1418	22.63146	0.03697235	0.133919	0.03513477	0.05142564	3	27.97265	0.1690538	20.0712	12.6238	14.1918	10.763	13.7339	0.2078319
545500	-616.5968	-512.2811	-104.3156	22.31338	0.04286885	0.1480443	0.06887719	0.03777757	4	22.64671	0.2169215	17.2188	10.7058	12.2189	9.13946	11.8403	0.3175212
546000	-615.8866	-505.8647	-110.0219	26.58931	0.04314685	0.1070115	0.1049433	0.05479103	4	27.81535	0.2119549	18.2316	9.57375	12.7038	7.72121	17.2857	0.4951211
546500	-621.3367	-508.0233	-113.3134	25.81811	0.03234595	0.04880212	0.05938632	0.02512768	3	28.37407	0.1081884	16.1124	13.7511	9.93446	9.4224	18.9523	0.5489156
547000	-610.7123	-502.1963	-108.516	24.04619	0.03993323	0.06750548	0.1251041	0.01825915	3	25.53467	0.1926096	16.9952	14.2803	9.12457	9.10299	13.565	0.6495217
547500	-609.8417	-501.9631	-107.8786	27.12236	0.04527024	0.06036042	0.1126437	0.04928574	4	27.92665	0.1730041	18.3201	9.7899	9.69864	8.95825	22.2007	0.6511042
548000	-610.9397	-501.5674	-109.3723	27.48678	0.03609636	0.09774435	0.0692226	0.01841364	4	27.86816	0.1669669	18.5461	8.62793	14.379	10.2697	17.8114	0.4145886
548500	-605.2423	-500.663	-104.5793	21.50421	0.04454443	0.09629323	0.08974508	0.04935032	4	27.44737	0.1860383	18.2283	12.533	11.9539	8.80937	12.5016	0.4824011
549000	-604.7516	-500.3239	-104.4277	26.57047	0.04773497	0.08620012	0.04937121	0.02537978	4	27.09824	0.1355713	16.2439	11.9658	9.66137	8.36765	22.4999	0.3641715
549500	-617.2908	-513.6567	-103.6341	16.18059	0.05560606	0.1532541	0.1536748	0.03256936	4	25.91473	0.3069289	17.9451	8.4774	7.95263	7.72709	11.8651	0.5006854
550000	-619.4284	-507.0404	-112.3879	23.76903	0.03272494	0.08455717	0.07612177	0.05292658	3	25.58005	0.1606789	17.292	9.69966	13.3185	9.58846	19.8038	0.4737508
550500	-619.3293	-506.3703	-112.9591	26.72361	0.0392081	0.04325982	0.1020947	0.02011989	1	29.8176	0.1453545	18.1626	14.1089	15.5509	7.57623	20.496	0.702384
551000	-612.8835	-501.9817	-110.9018	25.88212	0.05423523	0.1458681	0.02226458	0.01763313	3	29.79117	0.1681327	18.307	13.4367	13.2602	8.73676	13.2199	0.1324227
551500	-610.5715	-503.1891	-107.3823	21.93309	0.0422029	0.05793333	0.08563383	0.04104684	4	29.43592	0.1435672	16.9688	12.4277	9.8568	8.90226	12.1029	0.5964723
552000	-620.8328	-507.8111	-113.0217	25.93286	0.05418917	0.206407	0.07540918	0.03048027	4	27.0183	0.2818162	16.2065	5.36219	6.82617	8.07173	17.152	0.2675828
552500	-607.9742	-502.3463	-105.6279	24.05742	0.04887842	0.1539936	0.0168346	0.01883735	4	26.00311	0.1708282	16.3844	14.9801	11.8989	7.35541	16.184	0.09854695
553000	-612.8806	-502.5342	-110.3464	26.36579	0.03661254	0.06503268	0.09034505	0.03120307	3	29.38608	0.1553777	16.8152	9.59393	9.31185	10.6082	15.548	0.5814543
553500	-608.253	-500.245	-108.0081	25.12191	0.04090815	0.0564034	0.136678	0.0392746	3	27.01777	0.1930814	19.1587	10.6808	10.259	8.95762	12.4916	0.7078776
554000	-606.854	-506.5488	-100.3052	27.74154	0.05694211	0.08974653	0.05552882	0.04040053	5	29.42027	0.1452754	17.0017	14.1916	14.3102	7.29513	16.7238	0.3822315
554500	-621.8995	-509.0494	-112.8501	23.06717	0.03439708	0.07625078	0.009490818	0.03285999	3	29.88164	0.0857416	16.706	10.385	10.8006	7.39501	14.8461	0.1106909
555000	-619.3632	-508.4069	-110.9563	24.72404	0.03768058	0.09746193	0.07554892	0.03882712	3	24.98792	0.1730108	16.525	8.40832	6.58123	8.83472	22.8664	0.4366716
555500	-613.1	-505.2964	-107.8037	25.42822	0.04824203	0.06816264	0.05263076	0.05340796	3	28.2343	0.1207934	16.6084	9.97222	9.47474	9.12446	16.9896	0.4357089
556000	-608.8615	-503.65	-105.2115	23.4292	0.05103622	0.1360527	0.01492888	0.05735644	4	26.06668	0.1509816	19.3604	10.1642	9.72245	7.88851	12.6759	0.09887883
556500	-612.7611	-503.1285	-109.6326	26.58303	0.03359003	0.03582752	0.09682799	0.03632788	3	29.62005	0.1326555	16.4891	14.3352	14.5938	9.54988	13.2601	0.7299206
557000	-605.5042	-498.3515	-107.1527	26.23715	0.04659141	0.1182455	0.0733963	0.0426097	4	26.57856	0.1916418	17.3301	9.42642	5.81883	7.6208	15.5337	0.3829869
557500	-616.7472	-503.6131	-113.1341	28.10391	0.0389053	0.08089401	0.1164058	0.03479138	3	29.96735	0.1972998	18.0133	11.8763	13.8415	11.527	20.0587	0.5899945
558000	-611.3118	-503.6963	-107.6154	23.99571	0.04436519	0.1271271	0.08262227	0.03229717	4	28.2972	0.2097494	17.4243	8.19883	8.42547	9.96957	21.3232	0.3939095
558500	-607.8851	-500.1985	-107.6866	26.12477	0.04199496	0.106799	0.1480322	0.01700811	4	26.18024	0.2548313	16.5822	9.1692	8.93514	7.75341	16.1102	0.580903
559000	-610.5009	-504.0714	-106.4295	23.74434	0.04315343	0.07006886	0.1009527	0.02335702	4	23.94271	0.1710216	18.064	12.0867	8.65623	11.1412	14.5219	0.5902923
559500	-610.1758	-500.2911	-109.8847	27.02684	0.0448155	0.06174984	0.04362392	0.06768751	4	27.38314	0.1053738	17.0042	9.98859	9.52078	7.64323	20.3242	0.4139923
560000	-608.8581	-502.4035	-106.4546	20.85501	0.05116419	0.09974878	0.1365979	0.04058175	3	23.28779	0.2363467	16.7985	5.97596	7.30507	7.35752	13.2861	0.5779557
560500	-624.7806	-518.8522	-105.9284	21.10172	0.05643515	0.1925217	0.1098798	0.04808144	4	23.76608	0.3024015	19.3049	15.9204	13.4196	7.36177	14.6086	0.3633573
561000	-609.9216	-502.2081	-107.7135	26.84979	0.04784645	0.1120842	0.05969717	0.040641	3	27.36292	0.1717814	19.3379	14.5436	12.7704	9.96923	21.7471	0.3475183
561500	-615.2901	-511.4298	-103.8603	20.55685	0.04488832	0.1096493	0.1423976	0.0367199	4	20.65659	0.2520469	16.7232	9.15909	12.198	7.30348	12.0147	0.5649646
562000	-611.3248	-500.282	-111.0427	29.2088	0.0389579	0.09339022	0.1486309	0.02680494	4	29.91989	0.2420211	18.4734	14.2606	14.3861	9.14577	17.9825	0.6141237
562500	-618.636	-506.7456	-111.8904	23.79288	0.0445342	0.04219861	0.1806828	0.02032814	2	24.0347	0.2228814	16.8575	7.61397	8.90074	9.33218	11.983	0.8106678
563000	-614.2638	-500.9862	-113.2776	25.86553	0.03801067	0.03528629	0.1192261	0.0162359	3	28.79	0.1545124	18.6598	10.2813	8.41079	9.00169	12.5248	0.7716281
563500	-609.0339	-507.787	-101.2469	24.1013	0.0462994	0.1687608	0.04648657	0.02728839	5	25.93653	0.2152473	16.1259	10.0562	12.6558	7.44845	18.3404	0.2159681
